place_id,지점명,누적_리뷰수,월평균_리뷰수,일평균_리뷰수,브랜드,분석기준,분석개월수,
1825323955,건대점,346,28.83333333333333,0.947945205479452,역전할머니,최근 1년 누적 리뷰수 기준,12,3.3956263366127
1156965631,,98,8.166666666666666,0.2684931506849315,역전할머니,최근 1년 누적 리뷰수 기준,12,2.2155737160044158
1640205976,길동점,203,16.916666666666668,0.5561643835616439,역전할머니,최근 1년 누적 리뷰수 기준,12,2.8857313783396625
1954680855,교대점,39,3.25,0.1068493150684931,역전할머니,최근 1년 누적 리뷰수 기준,12,1.4469189829363254
1298381290,영등포점,390,32.5,1.0684931506849316,역전할머니,최근 1년 누적 리뷰수 기준,12,3.5115454388310208
2089691769,,10,0.8333333333333334,0.0273972602739726,역전할머니,최근 1년 누적 리뷰수 기준,12,0.6061358035703155
1084106478,낙성대점,238,19.83333333333333,0.6520547945205479,역전할머니,최근 1년 누적 리뷰수 기준,12,3.036554268074246
1099660574,미성점,10,0.8333333333333334,0.0273972602739726,역전할머니,최근 1년 누적 리뷰수 기준,12,0.6061358035703155
1512631131,신촌점,10,0.8333333333333334,0.0273972602739726,역전할머니,최근 1년 누적 리뷰수 기준,12,0.6061358035703155
1502264501,,272,22.666666666666668,0.7452054794520548,역전할머니,최근 1년 누적 리뷰수 기준,12,3.164067588373206
1595356400,,890,74.16666666666667,2.4383561643835616,역전할머니,최근 1년 누적 리뷰수 기준,12,4.319707870274623
1131531061,,163,13.583333333333334,0.4465753424657534,역전할머니,최근 1년 누적 리뷰수 기준,12,2.6798793241355137
1166433305,왕십리점,363,30.25,0.9945205479452056,역전할머니,최근 1년 누적 리뷰수 기준,12,3.4420193761824107
1365133624,선릉점,76,6.333333333333333,0.2082191780821917,역전할머니,최근 1년 누적 리뷰수 기준,12,1.992430164690206
1520286568,,434,36.16666666666666,1.189041095890411,역전할머니,최근 1년 누적 리뷰수 기준,12,3.6154123022320634
1242738933,아차산점,227,18.916666666666668,0.6219178082191781,역전할머니,최근 1년 누적 리뷰수 기준,12,2.99155690214351
1220021369,,71,5.916666666666667,0.1945205479452054,역전할머니,최근 1년 누적 리뷰수 기준,12,1.9339339580085977
1373524926,,301,25.08333333333333,0.8246575342465754,역전할머니,최근 1년 누적 리뷰수 기준,12,3.2612965407521526
1299240760,,172,14.333333333333334,0.4712328767123288,역전할머니,최근 1년 누적 리뷰수 기준,12,2.7300291078209855
1941169644,한양대점,46,3.8333333333333335,0.1260273972602739,역전할머니,최근 1년 누적 리뷰수 기준,12,1.5755363607584192
1618413004,,56,4.666666666666667,0.1534246575342465,역전할머니,최근 1년 누적 리뷰수 기준,12,1.7346010553881064
1904735187,장한평점,206,17.166666666666668,0.5643835616438356,역전할머니,최근 1년 누적 리뷰수 기준,12,2.899588413001089
1212496284,,472,39.333333333333336,1.2931506849315069,역전할머니,최근 1년 누적 리뷰수 기준,12,3.6971782569286313
1330188617,,261,21.75,0.7150684931506849,역전할머니,최근 1년 누적 리뷰수 기준,12,3.1245651453969594
1348679964,,450,37.5,1.2328767123287672,역전할머니,최근 1년 누적 리뷰수 기준,12,3.6506582412937387
1297849036,노원점,508,42.333333333333336,1.3917808219178085,역전할머니,최근 1년 누적 리뷰수 기준,12,3.7689221617874726
1449854694,독산2동점,23,1.9166666666666667,0.0630136986301369,역전할머니,최근 1년 누적 리뷰수 기준,12,1.0704414117014134
1756212678,암사점,189,15.75,0.5178082191780822,역전할머니,최근 1년 누적 리뷰수 기준,12,2.8183982582710754
1491229549,오목교점,215,17.916666666666668,0.589041095890411,역전할머니,최근 1년 누적 리뷰수 기준,12,2.9400433676934026
1083611120,,167,13.916666666666666,0.4575342465753425,역전할머니,최근 1년 누적 리뷰수 기준,12,2.7024791560527546
1883733660,남성역점,109,9.083333333333334,0.2986301369863013,역전할머니,최근 1년 누적 리뷰수 기준,12,2.310883895808741
1686744583,,364,30.33333333333333,0.9972602739726028,역전할머니,최근 1년 누적 리뷰수 기준,12,3.4446824936018943
1007235152,용산점,110,9.166666666666666,0.3013698630136986,역전할머니,최근 1년 누적 리뷰수 기준,12,2.3191143949452564
1875677589,마곡나루점,298,24.83333333333333,0.8164383561643835,역전할머니,최근 1년 누적 리뷰수 기준,12,3.2516656476911914
1081996780,강남역점,292,24.33333333333333,0.8,역전할머니,최근 1년 누적 리뷰수 기준,12,3.232121051618221
1431943565,,194,16.166666666666668,0.5315068493150685,역전할머니,최근 1년 누적 리뷰수 기준,12,2.842969519001581
1394095183,,59,4.916666666666667,0.1616438356164383,역전할머니,최근 1년 누적 리뷰수 기준,12,1.777773227253315
1925263470,,104,8.666666666666666,0.284931506849315,역전할머니,최근 1년 누적 리뷰수 기준,12,2.268683541318364
1125401397,쌍문역점,176,14.666666666666666,0.4821917808219178,역전할머니,최근 1년 누적 리뷰수 기준,12,2.751535313041949
1840210126,가산점,285,23.75,0.7808219178082192,역전할머니,최근 1년 누적 리뷰수 기준,12,3.2088254890146994
1708276745,,88,7.333333333333333,0.2410958904109589,역전할머니,최근 1년 누적 리뷰수 기준,12,2.120263536200091
2006884314,신논현점,140,11.666666666666666,0.3835616438356164,역전할머니,최근 1년 누적 리뷰수 기준,12,2.538973871058276
1219066886,,286,23.83333333333333,0.7835616438356164,역전할머니,최근 1년 누적 리뷰수 기준,12,3.212186836717404
1918585793,,121,10.083333333333334,0.3315068493150685,역전할머니,최근 1년 누적 리뷰수 기준,12,2.4054424784337534
1716668282,,220,18.33333333333333,0.6027397260273972,역전할머니,최근 1년 누적 리뷰수 기준,12,2.9618307218783095
1253841735,홍제점,201,16.75,0.5506849315068493,역전할머니,최근 1년 누적 리뷰수 기준,12,2.8763855159214247
1642017043,사거리점,272,22.666666666666668,0.7452054794520548,역전할머니,최근 1년 누적 리뷰수 기준,12,3.164067588373206
1211085280,서울미아점,178,14.833333333333334,0.4876712328767123,역전할머니,최근 1년 누적 리뷰수 기준,12,2.762117422372486
1267173845,,196,16.333333333333332,0.536986301369863,역전할머니,최근 1년 누적 리뷰수 기준,12,2.8526314299133175
1893946805,,195,16.25,0.5342465753424658,역전할머니,최근 1년 누적 리뷰수 기준,12,2.847812143477369
1103233906,,90,7.5,0.2465753424657534,역전할머니,최근 1년 누적 리뷰수 기준,12,2.1400661634962708
1983903998,시장점,201,16.75,0.5506849315068493,역전할머니,최근 1년 누적 리뷰수 기준,12,2.8763855159214247
1790863038,거리점,139,11.583333333333334,0.3808219178082191,역전할머니,최근 1년 누적 리뷰수 기준,12,2.532373187026924
1837963858,,766,63.833333333333336,2.0986301369863014,역전할머니,최근 1년 누적 리뷰수 기준,12,4.171819874390391
1116322096,망원점,394,32.833333333333336,1.0794520547945206,역전할머니,최근 1년 누적 리뷰수 기준,12,3.521446509813732
1281283424,고척점,217,18.08333333333333,0.5945205479452055,역전할머니,최근 1년 누적 리뷰수 기준,12,2.948815353766239
1004012665,천호점,730,60.833333333333336,2.0,역전할머니,최근 1년 누적 리뷰수 기준,12,4.1244425933793805
1686775093,로데오점,453,37.75,1.2410958904109588,역전할머니,최근 1년 누적 리뷰수 기준,12,3.657130755799356
1208854457,구의점,294,24.5,0.8054794520547945,역전할머니,최근 1년 누적 리뷰수 기준,12,3.2386784521643803
1093524286,법조타운점,1103,91.91666666666669,3.021917808219178,역전할머니,최근 1년 누적 리뷰수 기준,12,4.531703034106219
1939413310,,73,6.083333333333333,0.2,역전할머니,최근 1년 누적 리뷰수 기준,12,1.957744606702316
1264036723,,111,9.25,0.3041095890410959,역전할머니,최근 1년 누적 리뷰수 기준,12,2.327277705584417
1864336491,,307,25.58333333333333,0.8410958904109589,역전할머니,최근 1년 누적 리뷰수 기준,12,3.280284452996844
1665937291,답십리점,252,21.0,0.6904109589041096,역전할머니,최근 1년 누적 리뷰수 기준,12,3.091042453358316
1865144042,,158,13.166666666666666,0.4328767123287671,역전할머니,최근 1년 누적 리뷰수 기준,12,2.6508917872622613
1528559468,,257,21.416666666666668,0.7041095890410959,역전할머니,최근 1년 누적 리뷰수 기준,12,3.1098047298138387
1697616575,신도림점,629,52.41666666666666,1.7232876712328766,역전할머니,최근 1년 누적 리뷰수 기준,12,3.9781228071326695
1638779414,,303,25.25,0.8301369863013699,역전할머니,최근 1년 누적 리뷰수 기준,12,3.2676659890376327
1709618790,,168,14.0,0.4602739726027397,역전할머니,최근 1년 누적 리뷰수 기준,12,2.70805020110221
1447876791,서울봉천점,248,20.666666666666668,0.6794520547945205,역전할머니,최근 1년 누적 리뷰수 기준,12,3.0757749812275277
1883160911,미아사거리점,322,26.83333333333333,0.8821917808219178,역전할머니,최근 1년 누적 리뷰수 기준,12,3.3262343431887
1487592716,,278,23.166666666666668,0.7616438356164383,역전할머니,최근 1년 누적 리뷰수 기준,12,3.1849742731925192
1259438090,,442,36.833333333333336,1.210958904109589,역전할머니,최근 1년 누적 리뷰수 기준,12,3.6331905482533475
1142331080,,221,18.416666666666668,0.6054794520547945,역전할머니,최근 1년 누적 리뷰수 기준,12,2.9661318037777002
1782064053,신천점,514,42.833333333333336,1.4082191780821918,역전할머니,최근 1년 누적 리뷰수 기준,12,3.7803945629497098
1827099901,중앙대점,205,17.083333333333332,0.5616438356164384,역전할머니,최근 1년 누적 리뷰수 기준,12,2.8949907037524594
1855644496,상암점,167,13.916666666666666,0.4575342465753425,역전할머니,최근 1년 누적 리뷰수 기준,12,2.7024791560527546
1743181781,서울보라매역점,170,14.166666666666666,0.4657534246575342,역전할머니,최근 1년 누적 리뷰수 기준,12,2.719100037288795
1115085909,,129,10.75,0.3534246575342465,역전할머니,최근 1년 누적 리뷰수 기준,12,2.463853240590168
1397283887,,167,13.916666666666666,0.4575342465753425,역전할머니,최근 1년 누적 리뷰수 기준,12,2.7024791560527546
1291366943,오리역점,296,24.666666666666668,0.810958904109589,역전할머니,최근 1년 누적 리뷰수 기준,12,3.245193133185574
1107851565,판교역점,146,12.166666666666666,0.4,역전할머니,최근 1년 누적 리뷰수 기준,12,2.5776883832389665
1358873748,가좌점,95,7.916666666666667,0.2602739726027397,역전할머니,최근 1년 누적 리뷰수 기준,12,2.187922184673906
1027060589,고양동점,80,6.666666666666667,0.2191780821917808,역전할머니,최근 1년 누적 리뷰수 기준,12,2.03688192726104
1078478269,,123,10.25,0.336986301369863,역전할머니,최근 1년 누적 리뷰수 기준,12,2.4203681286504293
1380748932,,234,19.5,0.6410958904109589,역전할머니,최근 1년 누적 리뷰수 기준,12,3.0204248861443626
1477241116,안산신길점,72,6.0,0.1972602739726027,역전할머니,최근 1년 누적 리뷰수 기준,12,1.9459101490553132
2073433504,경기광주경안점,9,0.75,0.0246575342465753,역전할머니,최근 1년 누적 리뷰수 기준,12,0.5596157879354227
1925758063,흥덕점,122,10.166666666666666,0.3342465753424657,역전할머니,최근 1년 누적 리뷰수 기준,12,2.412933150162911
2004339615,상신점,4,0.3333333333333333,0.010958904109589,역전할머니,최근 1년 누적 리뷰수 기준,12,0.2876820724517809
1500937003,법원점,136,11.333333333333334,0.3726027397260274,역전할머니,최근 1년 누적 리뷰수 기준,12,2.512305623976115
1387072005,인계점,389,32.416666666666664,1.0657534246575342,역전할머니,최근 1년 누적 리뷰수 기준,12,3.509054777518569
1545807150,,171,14.25,0.4684931506849315,역전할머니,최근 1년 누적 리뷰수 기준,12,2.7245795030534206
1375891395,식사점,99,8.25,0.2712328767123287,역전할머니,최근 1년 누적 리뷰수 기준,12,2.224623551524334
1653318859,역곡점,289,24.08333333333333,0.7917808219178082,역전할머니,최근 1년 누적 리뷰수 기준,12,3.222203614960875
1202988463,진접점,150,12.5,0.410958904109589,역전할머니,최근 1년 누적 리뷰수 기준,12,2.6026896854443837
1081200889,,211,17.583333333333332,0.5780821917808219,역전할머니,최근 1년 누적 리뷰수 기준,12,2.9222651216721185
1564245185,,236,19.666666666666668,0.6465753424657534,역전할머니,최근 1년 누적 리뷰수 기준,12,3.028522096376982
1641298819,,88,7.333333333333333,0.2410958904109589,역전할머니,최근 1년 누적 리뷰수 기준,12,2.120263536200091
1043971488,오목천점,90,7.5,0.2465753424657534,역전할머니,최근 1년 누적 리뷰수 기준,12,2.1400661634962708
1269638080,오산궐동점,49,4.083333333333333,0.1342465753424657,역전할머니,최근 1년 누적 리뷰수 기준,12,1.6259672143853108
1121119852,포승점,57,4.75,0.1561643835616438,역전할머니,최근 1년 누적 리뷰수 기준,12,1.749199854809259
1531287826,,118,9.833333333333334,0.3232876712328767,역전할머니,최근 1년 누적 리뷰수 기준,12,2.3826278006675823
1336214521,중앙역점,255,21.25,0.6986301369863014,역전할머니,최근 1년 누적 리뷰수 기준,12,3.1023420086122493
1770103662,,151,12.583333333333334,0.4136986301369863,역전할머니,최근 1년 누적 리뷰수 기준,12,2.608843551018762
1714605319,,95,7.916666666666667,0.2602739726027397,역전할머니,최근 1년 누적 리뷰수 기준,12,2.187922184673906
1543726258,성남동서울대점,153,12.75,0.4191780821917808,역전할머니,최근 1년 누적 리뷰수 기준,12,2.6210388241125804
1593671504,,188,15.666666666666666,0.5150684931506849,역전할머니,최근 1년 누적 리뷰수 기준,12,2.8134107167600364
1101064292,,148,12.333333333333334,0.4054794520547945,역전할머니,최근 1년 누적 리뷰수 기준,12,2.5902671654458267
1639281481,정자점,240,20.0,0.6575342465753424,역전할머니,최근 1년 누적 리뷰수 기준,12,3.044522437723423
1980846214,금촌점,200,16.666666666666668,0.547945205479452,역전할머니,최근 1년 누적 리뷰수 기준,12,2.8716796248840124
1334489648,,215,17.916666666666668,0.589041095890411,역전할머니,최근 1년 누적 리뷰수 기준,12,2.9400433676934026
1122647370,센트럴파크점,256,21.33333333333333,0.7013698630136986,역전할머니,최근 1년 누적 리뷰수 기준,12,3.106080330722856
1995328139,,152,12.666666666666666,0.4164383561643835,역전할머니,최근 1년 누적 리뷰수 기준,12,2.614959778036198
1261572579,풍무점,145,12.083333333333334,0.3972602739726027,역전할머니,최근 1년 누적 리뷰수 기준,12,2.571339155560308
1484043295,마산점,99,8.25,0.2712328767123287,역전할머니,최근 1년 누적 리뷰수 기준,12,2.224623551524334
2060028511,가평점,6,0.5,0.0164383561643835,역전할머니,최근 1년 누적 리뷰수 기준,12,0.4054651081081644
1120896099,정왕점,169,14.083333333333334,0.4630136986301369,역전할머니,최근 1년 누적 리뷰수 기준,12,2.7135903814778253
1044195828,,16,1.3333333333333333,0.0438356164383561,역전할머니,최근 1년 누적 리뷰수 기준,12,0.8472978603872036
2028586634,중동점,15,1.25,0.0410958904109589,역전할머니,최근 1년 누적 리뷰수 기준,12,0.8109302162163288
1288163025,,37,3.083333333333333,0.1013698630136986,역전할머니,최근 1년 누적 리뷰수 기준,12,1.4069136483226263
1461483346,,284,23.666666666666668,0.7780821917808219,역전할머니,최근 1년 누적 리뷰수 기준,12,3.20545280453606
1386930975,호평점,260,21.666666666666668,0.7123287671232876,역전할머니,최근 1년 누적 리뷰수 기준,12,3.120895416507997
1475895833,구청점,17,1.4166666666666667,0.0465753424657534,역전할머니,최근 1년 누적 리뷰수 기준,12,0.8823891801984737
1151781076,군포당정점,5,0.4166666666666667,0.0136986301369863,역전할머니,최근 1년 누적 리뷰수 기준,12,0.34830669426821576
