place_id,지점명,누적_리뷰수,월평균_리뷰수,일평균_리뷰수,브랜드,분석기준,분석개월수
1512631131,신촌점,10,0.8333333333333334,0.0273972602739726,역전할머니,최근 1년 누적 리뷰수 기준,12
1502264501,,272,22.666666666666668,0.7452054794520548,역전할머니,최근 1년 누적 리뷰수 기준,12
1595356400,,890,74.16666666666667,2.4383561643835616,역전할머니,최근 1년 누적 리뷰수 기준,12
1131531061,,163,13.583333333333334,0.4465753424657534,역전할머니,최근 1년 누적 리뷰수 기준,12
1166433305,왕십리점,363,30.25,0.9945205479452055,역전할머니,최근 1년 누적 리뷰수 기준,12
1365133624,선릉점,76,6.333333333333333,0.20821917808219179,역전할머니,최근 1년 누적 리뷰수 기준,12
1520286568,,434,36.166666666666664,1.189041095890411,역전할머니,최근 1년 누적 리뷰수 기준,12
1242738933,아차산점,227,18.916666666666668,0.6219178082191781,역전할머니,최근 1년 누적 리뷰수 기준,12
1220021369,,71,5.916666666666667,0.19452054794520549,역전할머니,최근 1년 누적 리뷰수 기준,12
1373524926,,301,25.083333333333332,0.8246575342465754,역전할머니,최근 1년 누적 리뷰수 기준,12
1299240760,,172,14.333333333333334,0.4712328767123288,역전할머니,최근 1년 누적 리뷰수 기준,12
1941169644,한양대점,46,3.8333333333333335,0.12602739726027398,역전할머니,최근 1년 누적 리뷰수 기준,12
1618413004,,56,4.666666666666667,0.15342465753424658,역전할머니,최근 1년 누적 리뷰수 기준,12
1904735187,장한평점,206,17.166666666666668,0.5643835616438356,역전할머니,최근 1년 누적 리뷰수 기준,12
1212496284,,472,39.333333333333336,1.2931506849315069,역전할머니,최근 1년 누적 리뷰수 기준,12
1330188617,,261,21.75,0.7150684931506849,역전할머니,최근 1년 누적 리뷰수 기준,12
1348679964,,450,37.5,1.2328767123287672,역전할머니,최근 1년 누적 리뷰수 기준,12
1297849036,노원점,508,42.333333333333336,1.3917808219178083,역전할머니,최근 1년 누적 리뷰수 기준,12
1449854694,독산2동점,23,1.9166666666666667,0.06301369863013699,역전할머니,최근 1년 누적 리뷰수 기준,12
1756212678,암사점,189,15.75,0.5178082191780822,역전할머니,최근 1년 누적 리뷰수 기준,12
1491229549,오목교점,215,17.916666666666668,0.589041095890411,역전할머니,최근 1년 누적 리뷰수 기준,12
1083611120,,167,13.916666666666666,0.4575342465753425,역전할머니,최근 1년 누적 리뷰수 기준,12
1883733660,남성역점,109,9.083333333333334,0.29863013698630136,역전할머니,최근 1년 누적 리뷰수 기준,12
1686744583,,364,30.333333333333332,0.9972602739726028,역전할머니,최근 1년 누적 리뷰수 기준,12
1007235152,용산점,110,9.166666666666666,0.3013698630136986,역전할머니,최근 1년 누적 리뷰수 기준,12
1875677589,마곡나루점,298,24.833333333333332,0.8164383561643835,역전할머니,최근 1년 누적 리뷰수 기준,12
