place_id,지점명,lat,lng,nearest_station
1267173845,,37.6141837979154,127.077607332314,먹골역
1893946805,,37.5251057072398,127.134203130694,둔촌동역
1103233906,,37.5174600622482,126.896498906663,문래역
1983903998,시장점,37.5930844591054,127.074743335689,중랑역
1790863038,거리점,37.4832248931212,127.038419259487,양재(서초구청)역
1837963858,,37.5149320291526,127.109300252621,몽촌토성(평화의문)역
1116322096,망원점,37.5558981428001,126.909166524823,망원역
1281283424,고척점,37.5005719442188,126.866293152521,구일역
1004012665,천호점,37.5396014710365,127.127270423203,천호(풍납토성)역
1686775093,로데오점,37.5266603730811,126.862264435358,목동역
1208854457,구의점,37.5385131253212,127.085121051821,구의(광진구청)역
1093524286,법조타운점,37.4854306709482,127.121038902925,문정역
1939413310,,37.486319947254,126.980246846339,총신대입구(이수)역
