place_id,월평균_리뷰수_log,요리주점_밀도,요리주점_밀도_log,brand_type,요리주점_존재
1107851565,2.5776883832389665,0.0,0.0,경쟁사,0
1358873748,2.187922184673906,0.0,0.0,경쟁사,0
1027060589,2.03688192726104,0.0,0.0,경쟁사,0
1078478269,2.4203681286504293,0.0006022137376997,0.0006020324797737,경쟁사,1
1380748932,3.0204248861443626,0.0,0.0,경쟁사,0
1477241116,1.9459101490553128,0.0,0.0,경쟁사,0
2073433504,0.5596157879354227,0.0030936525982814,0.0030888771016986,경쟁사,1
1925758063,2.412933150162911,0.0,0.0,경쟁사,0
2004339615,0.2876820724517809,0.004760046077246,0.00474875288116,경쟁사,1
1500937003,2.512305623976115,0.0058183933961234,0.0058015319181278,경쟁사,1
1387072005,3.509054777518569,0.0,0.0,경쟁사,0
1545807150,2.724579503053421,0.0,0.0,경쟁사,0
1375891395,2.224623551524334,0.0,0.0,경쟁사,0
1653318859,3.222203614960875,0.0,0.0,경쟁사,0
1202988463,2.602689685444384,0.0040018335673799,0.0039938475302004,경쟁사,1
1081200889,2.9222651216721185,0.0,0.0,경쟁사,0
1564245185,3.028522096376982,0.0,0.0,경쟁사,0
1641298819,2.120263536200091,0.0001898606802328,0.0001898426589748,경쟁사,1
1043971488,2.1400661634962708,0.0,0.0,경쟁사,0
1269638080,1.6259672143853108,0.0234192037470726,0.0231491818669655,경쟁사,1
1121119852,1.749199854809259,0.0058183933961234,0.0058015319181278,경쟁사,1
1531287826,2.3826278006675823,0.0061694120550311,0.0061504591447422,경쟁사,1
1336214521,3.1023420086122493,0.0,0.0,경쟁사,0
1770103662,2.608843551018762,0.015,0.0148886124937506,경쟁사,1
1714605319,2.187922184673906,0.0058183933961234,0.0058015319181278,경쟁사,1
1543726258,2.6210388241125804,0.0,0.0,경쟁사,0
1593671504,2.8134107167600364,0.0040018335673799,0.0039938475302004,경쟁사,1
1101064292,2.5902671654458267,0.0040018335673799,0.0039938475302004,경쟁사,1
1639281481,3.044522437723423,0.0,0.0,경쟁사,0
1980846214,2.8716796248840124,0.0027204558494747,0.0027167621070524,경쟁사,1
1334489648,2.9400433676934026,0.0071692296662723,0.0071436529102721,경쟁사,1
1122647370,3.106080330722856,0.004760046077246,0.00474875288116,경쟁사,1
1995328139,2.614959778036198,0.0,0.0,경쟁사,0
1261572579,2.571339155560308,0.007230657989877,0.0072046421150474,경쟁사,1
1484043295,2.224623551524334,0.007230657989877,0.0072046421150474,경쟁사,1
2060028511,0.4054651081081644,0.0001976433012755,0.0001976237724113,경쟁사,1
1120896099,2.7135903814778253,0.019136466929793,0.0189556676778979,경쟁사,1
1044195828,0.8472978603872036,0.0030936525982814,0.0030888771016986,경쟁사,1
2028586634,0.8109302162163288,0.0,0.0,경쟁사,0
1288163025,1.4069136483226263,0.019136466929793,0.0189556676778979,경쟁사,1
1461483346,3.20545280453606,0.0,0.0,경쟁사,0
1386930975,3.120895416507997,0.0040018335673799,0.0039938475302004,경쟁사,1
1475895833,0.8823891801984737,0.0,0.0,경쟁사,0
1151781076,0.3483066942682157,0.0320336811275855,0.0315313032783401,경쟁사,1
1192310932,2.70805020110221,0.019136466929793,0.0189556676778979,경쟁사,1
1985336624,2.367123614131617,0.0,0.0,경쟁사,0
1212647341,3.075774981227528,0.0040018335673799,0.0039938475302004,경쟁사,1
1229628998,2.772588722239781,0.0,0.0,경쟁사,0
1164737192,2.477937980471907,0.0,0.0,경쟁사,0
